90,93.28,29.15,280.24,129.6,5,544.4
90,93.28,29.15,280.24,136.08,5,524.95
90,93.28,29.15,280.24,142.56,5,505.5
90,93.28,29.15,280.24,149.04,5,486.05
90,93.28,29.15,280.24,155.52,5,466.6
90,93.28,29.15,280.24,162,5,447.15
90,93.28,29.15,280.24,168.48,5,427.7
90,93.28,29.15,280.24,174.96,5,408.25
90,93.28,29.15,280.24,181.44,5,388.8
90,93.28,29.15,280.24,187.92,5,369.35
90,93.28,29.15,280.24,194.4,5,349.9
90,93.28,29.15,303.55,123.12,5,544.4
90,93.28,29.15,303.55,129.6,5,524.95
90,93.28,29.15,303.55,136.08,5,505.5
90,93.28,29.15,303.55,142.56,5,486.05
90,93.28,29.15,303.55,149.04,5,466.6
90,93.28,29.15,303.55,155.52,5,447.15
90,93.28,29.15,303.55,162,5,427.7
90,93.28,29.15,303.55,168.48,5,408.25
90,93.28,29.15,303.55,174.96,5,388.8
90,93.28,29.15,303.55,181.44,5,369.35
90,93.28,29.15,303.55,187.92,5,349.9
90,93.28,29.15,326.86,116.64,5,544.4
90,93.28,29.15,326.86,123.12,5,524.95
90,93.28,29.15,326.86,129.6,5,505.5
90,93.28,29.15,326.86,136.08,5,486.05
90,93.28,29.15,326.86,142.56,5,466.6
90,93.28,29.15,326.86,149.04,5,447.15
90,93.28,29.15,326.86,155.52,5,427.7
90,93.28,29.15,326.86,162,5,408.25
90,93.28,29.15,326.86,168.48,5,388.8
90,93.28,29.15,326.86,174.96,5,369.35
90,93.28,29.15,326.86,181.44,5,349.9
90,93.28,29.15,350.17,110.16,5,544.4
90,93.28,29.15,350.17,116.64,5,524.95
90,93.28,29.15,350.17,123.12,5,505.5
90,93.28,29.15,350.17,129.6,5,486.05
90,93.28,29.15,350.17,136.08,5,466.6
90,93.28,29.15,350.17,142.56,5,447.15
90,93.28,29.15,350.17,149.04,5,427.7
90,93.28,29.15,350.17,155.52,5,408.25
90,93.28,29.15,350.17,162,5,388.8
90,93.28,29.15,350.17,168.48,5,369.35
90,93.28,29.15,350.17,174.96,5,349.9
90,93.28,29.15,373.48,103.68,5,544.4
90,93.28,29.15,373.48,110.16,5,524.95
90,93.28,29.15,373.48,116.64,5,505.5
90,93.28,29.15,373.48,123.12,5,486.05
90,93.28,29.15,373.48,129.6,5,466.6
90,93.28,29.15,373.48,136.08,5,447.15
90,93.28,29.15,373.48,142.56,5,427.7
90,93.28,29.15,373.48,149.04,5,408.25
90,93.28,29.15,373.48,155.52,5,388.8
90,93.28,29.15,373.48,162,5,369.35
90,93.28,29.15,373.48,168.48,5,349.9
90,93.28,29.15,396.79,97.2,5,544.4
90,93.28,29.15,396.79,103.68,5,524.95
90,93.28,29.15,396.79,110.16,5,505.5
90,93.28,29.15,396.79,116.64,5,486.05
90,93.28,29.15,396.79,123.12,5,466.6
90,93.28,29.15,396.79,129.6,5,447.15
90,93.28,29.15,396.79,136.08,5,427.7
90,93.28,29.15,396.79,142.56,5,408.25
90,93.28,29.15,396.79,149.04,5,388.8
90,93.28,29.15,396.79,155.52,5,369.35
90,93.28,29.15,396.79,162,5,349.9
90,93.28,29.15,420.1,90.72,5,544.4
90,93.28,29.15,420.1,97.2,5,524.95
90,93.28,29.15,420.1,103.68,5,505.5
